graph_id,guid,label,entropy,degree_in,degree_out,has_encoded,has_download
5276,{4619b5cc-3e8a-6908-1e29-103c-f374a99cd800},1,0.216,0,0,1,0
5277,{fe907b45-eace-6908-9bb8-d3c3-0c60a1346b59},1,0.714,0,0,0,0
5278,{2297c27a-6f2f-6908-565d-1be1-1c7fcc4a87c2},1,0.46,0,0,1,0
5279,{3bd94d16-530c-6908-20ea-d10a-f69f4c89c346},1,0.149,0,0,1,0
5280,{4320710c-8bfe-6908-b473-98db-114792e5c2eb},1,0.393,0,0,0,0
5281,{aa821811-9507-6908-3a7a-5961-d70a60ee4ebd},1,0.16,0,0,1,0
5285,{0749940d-cfd1-6908-01fc-6877-ab16b8454349},1,0.358,0,0,0,1
5287,{f89ba80c-7aa9-6908-5d7e-8adf-d509d407f03e},1,0.299,0,0,1,0
5290,{8a4130fc-f5a5-6908-632c-d5f3-6919912305eb},1,0.405,0,0,0,0
5291,{85687145-0047-6908-59ff-ed45-69c202b66e79},1,0.303,0,0,0,1
5292,{87409677-7f4f-6908-e7f2-5e3a-7f9a761d6ff9},1,0.474,0,0,0,0
5295,{0141cab0-55ea-6908-eb15-7f96-578ecdea2da0},1,0.792,0,0,0,0
5296,{7881b89d-4b6d-6908-840a-73a7-2378f84b98b8},1,0.361,0,0,1,0
5299,{ba09b8af-be0e-6908-1b2f-4678-9497217a29da},1,0.17,0,0,1,0
5300,{93f20568-341a-6908-0baa-53ba-fd088d53c642},1,0.38,0,0,0,0
5312,{d0ddc3a6-9f29-6908-dbd4-0d1c-034c1ff41f73},1,0.327,0,0,0,0
5314,{6f66821d-9cea-6908-0806-dbb4-ca7738cbfbab},1,0.407,0,0,0,0
5316,{c5683bb0-9737-6908-a28c-a806-8eec9b26bc87},1,0.217,0,0,1,0
5319,{36617424-94fc-6908-a9b6-a46a-71232d573223},1,0.426,0,0,0,1
5320,{be264072-580d-6908-1a9f-ff01-5d86cb1f1411},1,0.343,0,0,0,0
5322,{bd6919b7-a2e1-6908-c150-c0ac-f927edffd940},1,0.473,0,0,0,0
5324,{f2281002-44e7-6908-916d-3512-3e2183d30a3e},1,0.167,0,0,1,0
5326,{d6cb5a2c-d4ce-6908-2e41-7ef0-4ecb52fe05b9},1,0.339,0,0,0,0
5328,{29c7404d-0814-6908-8c53-2e5e-0348ca7e1dab},1,0.514,0,0,0,0
5331,{36bb524a-cce9-6908-441b-d7e0-9d7163a0cdc9},1,0.337,0,0,0,0
5332,{3d0cb1d2-f357-6908-707d-c1cd-f74b269f51fa},1,0.16,0,0,1,0
5333,{0dbe8b38-c5b6-6908-8520-24ab-b5fca2c40417},1,0.382,0,0,0,0
5337,{7c5898a5-8309-6908-596c-3427-d5a92c81af1f},1,0.514,0,0,0,0
5338,{5ca2ad5d-aafc-6908-e943-2c58-be8d65e4c7f4},1,0.234,0,0,1,0
5340,{73b79a01-f93c-6908-667e-b9c7-f58a6e9950f1},1,0.23,0,0,0,1
5341,{37bd18c5-54e8-6908-e81f-6009-7a3afd8e2f85},1,0.529,0,0,0,0
5342,{3449d1c1-7ed5-6908-27bb-480f-83c515b0e511},1,0.595,0,0,0,0
5343,{3f3a8c6a-5de1-6908-75f9-955b-7698ba59127c},1,0.388,0,0,0,0
5346,{787c9eae-3d61-6908-7d8c-29c6-4c7ac7754b89},1,0.544,0,0,0,0
5348,{8f89d40d-9120-6908-d855-6143-60e2fcf6157b},1,0.339,0,0,0,0
5350,{b44460b5-00bc-6908-3915-c8b6-add5dcf657ed},1,0.318,0,0,1,0
5352,{b8d68c06-ea69-6908-179d-54de-1574ffdf05a4},1,0.257,0,0,1,0
5353,{84a73b88-7876-6908-5261-4fc2-6e2237d2820d},1,0.333,0,0,0,1
5354,{c38b7d23-1c84-6908-7577-d00a-0c804c9d2edf},1,0.625,0,0,0,0
5357,{513b2177-0152-6908-7e8a-ed3a-9e90e3b7a3a1},1,0.166,0,0,1,0
5358,{abea719d-7585-6908-7a60-2d37-10c4139b7ff7},1,0.163,0,0,1,0
5360,{f28e3b70-0302-6908-18fa-f007-a8d0106b0b67},1,0.361,0,0,0,0
5361,{afcae629-6596-6908-b64a-28fa-c49e4c7c4175},1,0.323,0,0,1,0
5363,{3917bec2-fd90-6908-d03b-2b14-af649ca2cb6d},1,0.301,0,0,1,0
5364,{8ecb7796-c6e2-6908-9071-3ba9-690c891353b9},1,0.857,0,0,0,0
5368,{ecf87ccf-7b7d-6908-b603-88d4-486d7994a59b},1,0.388,0,0,0,0
5370,{fd7a83f1-ae96-6908-c199-9a34-65ae0dcc5782},1,0.402,0,0,0,0
5375,{41e6e2bd-b378-6908-5d89-5d39-3e6b0d7916bc},1,0.346,0,0,0,1
5376,{a4fa8685-753a-6908-ac43-0e20-0930b5bf317a},1,0.475,0,0,0,0
5385,{fd6696e3-5034-6908-4c91-ada7-ab01ae30ecc6},1,0.173,0,0,1,0
5387,{27f5b44c-0e2b-6908-e223-87c2-c8e181b200b9},1,0.363,0,0,1,0
5388,{bc4ba19f-7ad1-6908-5a5e-c04f-0954e12328e3},1,0.358,0,0,0,1
5389,{19ba969f-268c-6908-66e0-1f5c-1101912b8f62},1,0.369,0,0,0,0
5390,{4960427e-8909-6908-f5ad-08d9-496752c6faf5},1,0.343,0,0,0,0
5394,{38240c79-c2c1-6908-3056-8b52-bac3a26d0552},1,0.397,0,0,0,0
5397,{32b71b17-3e04-6908-fa98-2ed7-842f8b809cc5},1,0.152,0,0,1,0
5398,{406c521d-3da7-6908-fa2d-216f-9d4b931171e0},1,0.6,0,0,0,0
5403,{700efb7d-049a-6908-2250-ecc5-1e89463bbbea},1,0.149,0,0,1,0
5407,{3f1e488d-ade7-6908-e2ea-2a3e-38ac8fe72b91},1,0.263,0,0,1,0
5410,{12cc49c9-cd14-6908-c4e5-d2f2-38b4c01d6438},1,0.483,0,0,0,0
5412,{2301a223-b7ae-6908-dfd5-8e3b-950b776badf9},1,0.184,0,0,1,0
5413,{6d2eec82-498e-6908-a366-f646-216b2bedd165},1,0.257,0,0,1,0
5414,{3f058a09-93b6-6908-0bef-6e49-2dbbc61d1c54},1,0.303,0,0,0,0
5415,{a780fbe3-0d85-6908-c0b1-fd11-894cc8838bdc},1,0.312,0,0,0,0
5416,{e38880cb-ce23-6908-edd2-4265-dae92f040b7a},1,0.36,0,0,0,0
5417,{8ab62e9e-7a60-6908-bc8c-79c5-e57f249e8d11},1,0.318,0,0,1,0
5418,{26cb4b18-b3bc-6908-f17b-6039-6e3a60a47425},1,0.221,0,0,1,0
5421,{a8439b72-928f-6908-b3ef-7d02-31e714468b11},1,0.273,0,0,1,0
5423,{9902d03f-583a-6908-8d19-60ca-75528ffc3985},1,0.131,0,0,1,0
5429,{0eb7564f-4f9c-6908-9a36-2ca6-5c32b6403220},1,0.149,0,0,1,0
5431,{36c6bcdb-56c1-6908-e8a5-75e1-6ec345e85553},1,0.324,0,0,0,0
5433,{0bd527e1-4341-6908-1748-3fb6-39d7fbbfa18b},1,0.176,0,0,1,0
5435,{618f4d34-7b32-6908-1e89-b9e2-20b0b37ee1ea},1,0.439,0,0,0,0
5436,{c4e7baf0-7cc3-6908-51b5-7b06-f9e30f592227},1,0.175,0,0,1,0
5438,{f968efb2-e01a-6908-c3aa-0df7-3d6b06ada13e},1,0.517,0,0,0,0
5439,{c10c3b21-fc0a-6908-4808-a9af-585bb6a7abab},1,0.465,0,0,1,0
5440,{ff5bafea-44ae-6908-2e93-a93e-adf673d57f34},1,0.183,0,0,1,0
5442,{a0940bc8-8c22-6908-197b-96c2-96c979d86049},1,0.444,0,0,0,1
5446,{1f05c737-4c58-6908-ad40-647b-75312310187a},1,0.277,0,0,1,0
5448,{cb524c34-0a60-6908-8862-2f10-cca4accadcac},1,0.367,0,0,0,0
5452,{8a0485ab-3c22-6908-8215-427e-ef93fe6be48b},1,0.46,0,0,0,0
5453,{f088279e-c1fc-6908-2305-2647-a9cebb74b20f},1,0.394,0,0,0,1
5455,{9f8e097b-5586-6908-ff89-4b84-10b283b2afe8},1,0.368,0,0,1,0
5457,{d3ce040f-fb17-6908-48c4-df4f-ccb4c4f34402},1,0.34,0,0,0,0
5459,{1ee04d4a-7071-6908-25fd-350d-ede5675e41a2},1,0.333,0,0,0,0
5461,{61acdd96-4c6c-6908-4cf5-c9da-2980ab452f37},1,0.514,0,0,0,0
5462,{6f9843b3-0b22-6908-6c5c-4e6a-b939b986627d},1,0.424,0,0,0,1
5463,{f322075c-e02d-6908-b743-efb4-9fdcd808b3ba},1,0.3,0,0,0,0
5464,{da5e2510-fdf0-6908-57cf-5905-8f9794daafc8},1,0.211,0,0,1,0
5465,{1e460f5d-af32-6908-72ac-bc49-44ac426c495b},1,0.283,0,0,1,0
5466,{37e0ed48-19af-6908-0139-242b-acf71a35a905},1,0.374,0,0,1,0
5468,{ebd988dd-c388-6908-5a21-f0ca-5e67fee2941a},1,0.575,0,0,0,0
5469,{3a29e75f-312d-6908-5d39-3f73-55548d9bc745},1,0.223,0,0,1,0
5472,{4751cb37-ec03-6908-015f-87a2-c0479bad8597},1,0.324,0,0,1,0
5474,{3bd4ddab-860a-6908-3286-54ee-aaac9e13bdc0},1,0.251,0,0,1,0
5475,{c69e0b12-10d3-6908-d714-9f18-25250f3a1df3},1,0.396,0,0,0,1
5477,{34540e13-e7ca-6908-91d6-ea61-37bf88250960},1,0.203,0,0,1,0
5478,{f8656b81-8fae-6908-a10c-aa1b-e4e7dd664ead},1,0.149,0,0,1,0
5479,{69143ce9-47f7-6908-a8c1-c7f6-a5d4ad560471},1,0.147,0,0,1,0
5483,{244f834f-0a0d-6908-ec2d-3711-8b0ffd94179b},1,0.188,0,0,1,0
5484,{282e1479-3515-6908-1939-0b9c-4518131cf2ee},1,0.223,0,0,1,0
5486,{7e7e417f-dec0-6908-2df5-1f51-323258c0ccbf},1,0.295,0,0,1,0
5491,{b344841e-8a21-6908-a27c-78aa-e52a7d6c7611},1,0.277,0,0,1,0
5492,{c3446eb8-2cf6-6908-a6d9-0630-965b8eb5a22b},1,0.199,0,0,1,0
5493,{620b7701-b90e-6908-9ad7-87b8-f82cece893ce},1,0.147,0,0,1,0
5494,{d1f1bf25-a6f4-6908-6832-c950-627410e86419},1,0.369,0,0,0,0
5496,{cc6a24c1-6715-6908-973a-d4dc-79f9fbbadafd},1,0.28,0,0,1,0
5497,{f9b509ce-e917-6908-b51f-5ba0-1f7cbadb627e},1,0.444,0,0,0,0
5498,{7b3969fd-60a7-6908-9dcc-bc56-bf3944da1a5b},1,0.22,0,0,1,0
5499,{62267ef9-59c9-6908-53bc-6598-39e40efa1c58},1,0.153,0,0,1,0
5500,{6caf31a3-6370-6908-d46f-b72d-3a754ae9f454},1,0.184,0,0,1,0
5501,{72f20856-1a6e-6908-3268-dcc3-d7b5cce5987e},1,0.16,0,0,1,0
5503,{1313a2a8-d917-6908-0f5b-0e05-05b4b9ec954d},1,0.166,0,0,1,0
5504,{b69197b5-a48c-6908-3070-0eea-30edbd30fd21},1,0.483,0,0,0,0
5506,{09c27b9b-9519-6908-017e-0a6e-7378bd1fac47},1,0.197,0,0,1,0
5510,{06b2fc0e-f199-6908-713e-8372-0ad85f891db6},1,0.312,0,0,0,0
5512,{b85d5cb2-fffe-6908-0e6a-2147-9df8ff871d39},1,0.175,0,0,1,0
5515,{39b950a1-b443-6908-ee70-c493-f08d61f75780},1,0.257,0,0,1,0
5516,{570ce5c4-8838-6908-3c90-b079-b622201f0f04},1,0.5,0,0,0,0
5518,{8f19fd19-9b06-6908-ef99-4e09-b736b11fce22},1,0.333,0,0,0,0
5521,{36f1657e-4485-6908-9eaa-87b6-e8a97ef668cb},1,0.443,0,0,0,0
5526,{f1c69e29-4f86-6908-c9f1-fffb-dabad09d8f0c},1,0.375,0,0,0,0
5528,{09bfdafe-7757-6908-103b-036b-2c01167d1956},1,0.381,0,0,0,0
5530,{6b20512a-d3bf-6908-7cae-e3e5-cf3562d2da8d},1,0.5,0,0,0,0
5533,{b6d201de-056c-6908-5add-a561-d49d9fdfbd3a},1,0.398,0,0,0,1
5538,{ab63fddc-2417-6908-3f6c-763c-bba1bf9ee8eb},1,0.189,0,0,1,0
5540,{7c815e3f-348d-6908-5080-7958-11388add72d0},1,0.354,0,0,0,1
5541,{e9b6726a-e2f8-6908-05e8-13a4-76daee6398f0},1,0.138,0,0,1,0
5545,{ce1be962-d496-6908-b538-3470-6c5e9982465e},1,0.451,0,0,0,0
5549,{d396d19b-5a05-6908-7502-0599-d33f682eef40},1,0.149,0,0,1,0
5553,{f6a14d2a-93ee-6908-69be-c9b5-4dc574879fc4},1,0.444,0,0,1,0
5557,{1eab7016-6546-6908-05c3-8391-dd966aedc212},1,0.234,0,0,1,0
5559,{aed2c850-4d5a-6908-19c8-be78-d0907e0a21da},1,0.151,0,0,1,0
5560,{d51b19d8-5550-6908-e5f6-723c-24a281c73695},1,0.318,0,0,1,0
5561,{e13324e1-e9b7-6908-ff2a-ecf7-46116f1d9913},1,0.311,0,0,0,0
5562,{dd4a2951-cfd3-6908-c5b6-5263-403ab9c79ffc},1,0.233,0,0,1,0
5568,{f98aa517-1161-6908-6493-78b2-112e39c7ad29},1,0.129,0,0,1,0
5569,{13f1c70d-9b0e-6908-f8cb-934d-73f6b78dd762},1,0.318,0,0,1,0
5571,{6668e05a-9530-6908-f538-377b-7e3821cc96ba},1,0.441,0,0,0,0
5572,{db727ee7-276b-6908-e489-58af-9536fdb01192},1,0.543,0,0,0,0
5573,{64255932-4d3a-6908-d615-d591-58a598f8fef1},1,0.492,0,0,0,0
5577,{3929677c-a804-6908-e15b-33cc-028aed860e23},1,0.318,0,0,1,0
5578,{eea0d657-2230-6908-abe3-365d-543a42b73d53},1,0.453,0,0,0,0
5580,{04efe8f8-9523-6908-b85c-d723-05ebfd241ff7},1,0.245,0,0,1,0
5587,{8c3b46da-d8a1-6908-d23d-ce7c-506fa82fa5bb},1,0.392,0,0,0,0
5590,{aa2d57f4-4e56-6908-049d-31da-4401fb51be46},1,0.138,0,0,1,0
5592,{fac44e0e-8313-6908-5f0a-ce50-73ceb453f333},1,0.441,0,0,0,1
5596,{9e3f5272-cfdd-6908-9fce-e3d5-f99db744f062},1,0.475,0,0,0,0
5597,{8fd3ec6d-1ef9-6908-506f-c73d-be631b6dac32},1,0.692,0,0,0,0
5602,{ea6454e1-980d-6908-2caf-a26c-5407071ecbad},1,0.285,0,0,1,0
5604,{66919a54-27b9-6908-6404-e99b-664307fd6d16},1,0.394,0,0,0,0
5605,{cc558b41-fcaa-6908-1f93-df30-f1c6595347cb},1,0.545,0,0,0,0
5606,{8c577c05-ff11-6908-c8ea-90c2-0d3a551019bf},1,0.386,0,0,0,0
5607,{c5c6f5dd-1871-6908-40ee-d6ce-3d2fd8800a97},1,0.374,0,0,0,1
5608,{977be124-12ae-6908-1c47-5309-cf247ae0daf6},1,0.252,0,0,1,0
5609,{917a4b67-5f39-6908-084d-36bb-e40d34a78a97},1,0.582,0,0,0,0
5610,{ffe534b7-2420-6908-2961-0e72-289413de38fe},1,0.323,0,0,1,0
5615,{a1e384c2-bd9a-6908-1d58-77f2-f254a145ca3e},1,0.257,0,0,1,0
5616,{cdbd4b01-83f6-6908-4bef-9861-47887cbf262d},1,0.356,0,0,0,1
5618,{8e13eb0b-54b4-6908-9ab0-3b53-3f3dcee02f79},1,0.514,0,0,0,0
5620,{275cc840-6e07-6908-e0cb-22e7-874f93f88d07},1,0.492,0,0,0,0
5623,{c631f948-980a-6908-1421-49cc-47aaf6facc24},1,0.568,0,0,0,0
5624,{5223bd11-c60c-6908-5a6a-b100-40a82fe82bc7},1,0.363,0,0,1,0
5625,{0caad11b-96cc-6908-6e0f-c4e3-685ff0913901},1,0.152,0,0,1,0
5626,{ab333d12-5242-6908-6fd9-7498-5cd9003dea7e},1,0.343,0,0,0,0
5627,{4c15bba5-074d-6908-c834-536b-b5e3ec56c5fc},1,0.373,0,0,1,0
5628,{36ee6469-953a-6908-115d-07fd-a63c5d71aad5},1,0.453,0,0,0,0
5629,{6a11ee66-6c1e-6908-0283-bc90-3de12239f000},1,0.196,0,0,1,0
5635,{55028b24-f69c-6908-dfdf-8c82-5ea9a793d38a},1,0.337,0,0,0,0
5637,{e3ae0626-08a4-6908-4903-fe23-bf3ddd1c4ca6},1,0.353,0,0,0,1
5638,{cc87a207-ac06-6908-eba9-262c-636ddc29516b},1,0.051,0,0,1,0
5641,{049f2f1b-3471-6908-89fd-5eba-53a7d8a37d55},1,0.326,0,0,0,1
5644,{099acd00-9b47-6908-26d0-13fd-df05f6f5b0a1},1,0.493,0,0,0,1
5645,{0cbd2bee-89af-6908-de92-3e51-8c40f58e8b28},1,0.42,0,0,0,0
5650,{ae630cf6-9b96-6908-d8dc-cf2a-caa053336e07},1,0.219,0,0,1,0
5653,{3d00389a-d01e-6908-a1a9-30b6-2fff9e8ce6ef},1,0.175,0,0,1,0
5655,{abbe6eef-21b1-6908-9459-4330-0edc8b77ea62},1,0.365,0,0,0,0
5657,{97b8d94a-e444-6908-ce59-c08c-6ec6ddf93087},1,0.175,0,0,1,0
5659,{2574f2c3-4b54-6908-87c8-07e8-d1969297667e},1,0.315,0,0,1,0
5662,{52283d0d-f22e-6908-912f-c3f4-77729933dba2},1,0.5,0,0,0,0
5663,{f1c5426a-7d33-6908-1dff-bd75-36c6df293679},1,0.438,0,0,0,0
5664,{c65ddb5a-d57b-6908-e98a-91e4-fd1a1b09c01e},1,0.321,0,0,0,0
5665,{264234d8-644c-6908-7356-fba8-d0a549d65847},1,0.304,0,0,1,0
5666,{8769fd15-0311-6908-cc00-5e9d-21df5d8cde70},1,0.252,0,0,1,0
5667,{9c2967ec-f9fd-6908-c917-cfd0-ccb535871eaa},1,0.234,0,0,1,0
5668,{4656bb25-48a8-6908-e579-960d-b37ec0ba7eaf},1,0.386,0,0,0,0
5669,{83f31b17-b069-6908-78f1-63ba-1f5f61575e49},1,0.44,0,0,0,1
5670,{a855e96e-e992-6908-57fe-bc17-9be8bd5b02bc},1,0.343,0,0,1,0
5671,{a047d587-bf86-6908-467e-f27d-4bb7f3d1d85e},1,0.68,0,0,0,0
5674,{1d568f8b-350b-6908-e835-3394-a71ac559af8a},1,0.356,0,0,0,1
5678,{505a621c-01cf-6908-fb81-f238-cf70cf266276},1,0.257,0,0,1,0
5680,{0ac45136-90c4-6908-463a-1111-5968bbdbe2b9},1,0.213,0,0,1,0
5681,{3dc6fced-e9b5-6908-32c1-4965-e2f58868bbdd},1,0.386,0,0,0,0
5682,{668d45c5-73de-6908-fbed-0987-20920663f23d},1,0.301,0,0,1,0
5685,{1a4a00f3-f8f0-6908-3d81-2bb6-9a4bfa47fa40},1,0.235,0,0,1,0
5686,{158bc1c2-4b72-6908-3563-7032-fb44398fc0de},1,0.629,0,0,0,0
5687,{288ae46a-36c5-6908-134b-56f2-30ef14676db3},1,0.206,0,0,1,0
5688,{786102de-ae2d-6908-6f8d-7ff6-1dc9a0c8f79a},1,0.722,0,0,0,0
5689,{ddf90614-3ada-6908-b8b6-1f31-87103e133118},1,0.184,0,0,1,0
5692,{3f65853b-c8f7-6908-f2da-2430-933482ba4ac3},1,0.251,0,0,1,0
5693,{b0f09db5-cb42-6908-7fab-12ef-78b9f7a7aa99},1,0.559,0,0,0,0
5694,{ee404f88-8fcb-6908-e1ea-afd2-12aa5a4c6d45},1,0.327,0,0,0,0
5695,{452dae54-7ee1-6908-79dd-de84-0059e75be6a8},1,0.231,0,0,1,0
5696,{07343c2c-ce3c-6908-a0d3-73c9-adae914419a1},1,0.205,0,0,1,0
5697,{fcd256d2-2c17-6908-7e1a-ff54-7cfa78d4735b},1,0.6,0,0,0,0
5698,{6b51712a-4251-6908-2a68-6d83-5da7d27dfd65},1,0.202,0,0,1,0
5700,{62b03a86-bf79-6908-ed29-5de6-8a9a6484b1bb},1,0.318,0,0,1,0
5706,{e140b37b-b280-6908-eba3-a6af-cc6a03d94968},1,0.483,0,0,0,0
5707,{2331293b-3353-6908-0a7f-f40e-5f06daff34b6},1,0.396,0,0,0,0
5708,{fd68db53-013f-6908-bd0d-7100-1365f5166957},1,0.333,0,0,0,0
5710,{1e6cb1d8-1c23-6908-273c-0087-3dd367a3fefa},1,0.405,0,0,0,0
5711,{0deae5b7-a40a-6908-c6fe-fccf-88b6ee1083a5},1,0.444,0,0,1,0
5712,{5acb789d-26aa-6908-ba03-3a74-31f1a2b9acaa},1,0.5,0,0,0,0
5714,{1e601330-ae44-6908-4b36-4226-fe8bb18e9435},1,0.264,0,0,1,0
5715,{cf08e039-9ce2-6908-bc84-7337-fca154644388},1,0.433,0,0,1,0
5716,{3af4c5e4-7c6b-6908-2e19-30a1-581ddc2dcd2a},1,0.301,0,0,1,0
5719,{6401d6da-eeac-6908-e171-d607-1f40a056a4de},1,0.427,0,0,1,0
5720,{ba2c157f-3ccc-6908-f830-d4c6-5c204baf09df},1,0.314,0,0,0,0
5721,{f3379a11-18fc-6908-3a46-ea7b-e8a6e622150d},1,0.75,0,0,0,0
5722,{9882fea2-056f-6908-5246-00a5-4dd8f7043a58},1,0.297,0,0,0,0
5723,{d9648fcc-e0a2-6908-d5d3-0268-d3a9929144e7},1,0.209,0,0,1,0
5724,{b2943d40-8c26-6908-83cf-b8e8-bbd1d9b38261},1,0.452,0,0,0,0
5726,{6a309971-c24d-6908-0c8e-8516-8e87b7c34d6f},1,0.5,0,0,0,0
5727,{fb091ef5-42e1-6908-f5d8-3153-26926633cf47},1,0.361,0,0,0,1
5728,{7ac72906-b3e4-6908-5044-1783-b54918a39895},1,0.443,0,0,0,0
5729,{4c0ea69a-ec3f-6908-9a27-138e-8edf4be0a5aa},1,0.331,0,0,0,0
5734,{225de5c6-0c60-6908-e8a1-f4cc-3756b8e247cb},1,0.225,0,0,1,0
5738,{ced8cb72-7aa2-6908-7831-4da6-5e9d850c0ad2},1,0.217,0,0,1,0
5739,{0bb7859b-c30c-6908-972e-2a93-9c82e5420c78},1,0.22,0,0,1,0
5740,{3b9bb750-600a-6908-7d72-ffc7-7669f3b441fe},1,0.301,0,0,1,0
5741,{cc26e4ef-2384-6908-18b7-6d96-044aa15181d0},1,0.411,0,0,0,0
5742,{93af75d1-a4a1-6908-8fdf-6e54-90275d6afbd1},1,0.175,0,0,1,0
5747,{580a5834-1a2a-6908-9cc8-a393-52c0f2a55ac5},1,0.731,0,0,0,0
5750,{0c60b3e1-a3e7-6908-3b54-60ea-bdb4fe5e738d},1,0.427,0,0,1,0
5751,{9eb408e4-7ee9-6908-4332-00de-145c1f073db9},1,0.346,0,0,0,0
5753,{f2f53a18-d25a-6908-b1a5-2b33-59224075895b},1,0.437,0,0,1,0
5755,{da77b58c-d0cd-6908-3273-af60-b374e3431b81},1,0.348,0,0,0,0
5759,{0fd18b9b-d5b7-6908-310d-f3e7-58b8fdfa445c},1,0.205,0,0,1,0
5761,{f2f2bedf-23c9-6908-3d4c-8026-7ab101bf9d46},1,0.545,0,0,0,0
5763,{8cc2ecde-6aea-6908-09b1-74b0-55155fe62108},1,0.521,0,0,0,0
5764,{f94eb703-28a1-6908-9b6c-e796-3231823a0596},1,0.444,0,0,0,0
5768,{7f8008ec-fb1e-6908-325d-c91d-167087b17665},1,0.317,0,0,0,0
5773,{b5b4813d-68f5-6908-c9fc-98de-2f6a3d89ef6e},1,0.28,0,0,1,0
5774,{0e98fb18-bb5b-6908-3bfa-b695-9b10be26defe},1,0.424,0,0,0,1
5775,{714a16eb-9302-6908-8088-7b8c-f9c35a7e2b42},1,0.331,0,0,0,0
5777,{9d575547-b308-6908-d11f-8d4f-03024ceedec5},1,0.18,0,0,1,0
5778,{b38d2d94-8d31-6908-039b-41b6-e1df7f63e6a3},1,0.174,0,0,1,0
5780,{9333c230-cb40-6908-b3e3-33ec-cc6df1154412},1,0.354,0,0,0,1
5781,{e1adc504-e689-6908-6b70-5ad6-1a8b7408f1e5},1,0.451,0,0,0,0
5782,{0064248d-4c96-6908-228d-4d45-fa4d8a712d82},1,0.625,0,0,0,0
5783,{5be1b202-40b5-6908-50e1-7047-06eb4f4a0606},1,0.544,0,0,0,0
5784,{34cbc5e7-a152-6908-e283-cf4c-be41e1617a22},1,0.444,0,0,0,0
5787,{6345abb2-9212-6908-e079-7cb7-2b446ce14726},1,0.196,0,0,1,0
5789,{6b6060eb-8c36-6908-a387-7dca-460153f3db1e},1,0.197,0,0,1,0
5790,{f51c1db0-7d36-6908-cfe1-4027-bf889d8ffe79},1,0.174,0,0,1,0
5792,{df5abd32-75cf-6908-d230-05cb-25c8e572ccfc},1,0.6,0,0,0,0
5794,{d8931feb-3b8c-6908-e2b6-e03f-e5d924038379},1,0.464,0,0,0,0
5796,{e7c0910f-316d-6908-39dc-e9fd-fcfa773a26e7},1,0.36,0,0,0,1
5797,{a64f2307-fe03-6908-ae39-c248-a43a9ae1c5bd},1,0.361,0,0,1,0
5799,{e2c32ecb-7b88-6908-7600-021f-98e40c51aba4},1,0.358,0,0,0,1
5804,{84802ad2-9d26-6908-20bc-a571-408eda8d39d7},1,0.485,0,0,0,0
5811,{3f674c0b-eb76-6908-79a1-d3d7-540acdce83c5},1,0.439,0,0,0,0
5814,{f0fc988a-fd04-6908-b7fe-1b05-5c0461074629},1,0.176,0,0,1,0
5815,{28adb3ee-5817-6908-63bc-c2e6-434309a0330e},1,0.212,0,0,1,0
5816,{e8441b0b-9321-6908-bf85-9bd0-f12276348eff},1,0.303,0,0,1,0
5820,{e9a75485-1cc2-6908-df71-0752-58700ca20d0f},1,0.595,0,0,0,0
5821,{b3c29f83-2c75-6908-e57f-c68b-a76c3330c408},1,0.272,0,0,1,0
5823,{24f00a6a-7d0f-6908-1053-cf6c-af69ef3f3fee},1,0.174,0,0,1,0
5824,{72be31fd-13cc-6908-ae8f-f1dc-9a2348293309},1,0.415,0,0,0,1
5825,{c17b0531-78ce-6908-aa70-0f56-a89a2517abca},1,0.295,0,0,0,0
5827,{f6f213f2-323c-6908-2869-6dca-47d53aba3a6b},1,0.176,0,0,1,0
5828,{81097b39-6cdb-6908-6c25-8c61-d0d1b3c53a29},1,0.439,0,0,0,0
5829,{d559d07e-2371-6908-5e9a-7608-bc4948fcd9bd},1,0.361,0,0,0,0
5830,{0e65cb98-9fa3-6908-f162-13b7-6ed6e140e315},1,0.177,0,0,1,0
5832,{9906695c-f2f3-6908-80d7-3942-09802ddcde01},1,0.245,0,0,1,0
5835,{d4d4e761-35cc-6908-94da-52eb-6734941e05c2},1,0.374,0,0,0,1
5836,{a840feae-883c-6908-9a98-534e-6d1f447d13b2},1,0.168,0,0,1,0
5838,{fd183480-b811-6908-3596-b44f-8d0bb929a2cb},1,0.451,0,0,0,0
5839,{9076e1ae-fe92-6908-d37d-0483-ee83f3e4f586},1,0.458,0,0,1,0
5844,{b0544bdd-54cd-6908-42d8-08d8-bbb43559af77},1,0.132,0,0,1,0
5845,{ca5660e9-aafc-6908-6f94-7b82-72b42e46a0bd},1,0.552,0,0,0,0
5846,{394f4c71-dbc2-6908-b63e-008b-d5b3bfcbd196},1,0.263,0,0,1,0
5847,{b4733bd6-afc7-6908-a595-52c6-9e9e94834b81},1,0.444,0,0,0,0
5850,{f3231184-441e-6908-4184-0215-e1499f76335c},1,0.731,0,0,0,0
5851,{d07856a0-e31d-6908-963f-6c19-ab73eea87a29},1,0.166,0,0,1,0
5852,{c71bfb6f-498d-6908-5c18-7037-174d4579673d},1,0.369,0,0,0,0
5857,{6d18d80f-e340-6908-14e8-b3b4-9bce36d71a71},1,0.486,0,0,0,0
5858,{04939c80-03c1-6908-2db1-8cff-116ba63f4dc2},1,0.451,0,0,0,0
5859,{fbd334a7-0fef-6908-cf44-80cd-1105b584e281},1,0.452,0,0,0,1
